program_id,age,average_rating,backdrop_path,bookmark_cnt,broadcasting_day,broadcasting_episode,broadcasting_station,end_flag,first_air_date,poster_img,program_num,rating_cnt,summary,title
124,,8.4,https://image.tmdb.org/t/p/original/mhsu36Imq3GbtQSSmjmJGrDHAkE.jpg,,,,SBS,b'\x00',2016-11-06 15:00:00,https://image.tmdb.org/t/p/original/nVWbufNA7ViMRPXNzwRH5nTiB7w.jpg,68398,,"지방의 초라한 돌담 병원을 배경으로 벌어지는 '괴짜 천재 의사' 김사부와 열정이 넘치는 젊은 의사 강동주, 윤서정이 펼치는 '진짜 닥터' 이야기. 인수는 동주에게 커피 심부름을 시키지만 ‘언터처블 인턴’이란 소문대로 동주는 꼼짝 않고, 서정은 그런 동주를 호기심 있게 지켜본다. 한편, 응급실로 실려온 공사장 붕괴사고 환자들! 누가 더 급한 환자인지를 두고 서정과 동주 사이에 마찰이 생기는데...",낭만닥터 김사부
125,,10.0,https://image.tmdb.org/t/p/original/e5LJyJM8eXVZrRvTCAEYSQskzVK.jpg,,,,Seezn,b'\x00',2022-03-24 15:00:00,https://image.tmdb.org/t/p/original/uzRPdXMxpTGMc8qCG6im5N1yiTp.jpg,158715,,부모에게 마약 운반 수단으로 이용당하던 18살 소녀 다정. 쫓기듯 내려간 시골에서 현생이 벅찬 촌놈 윤탁과 그 친구들을 만나 대마밭을 발견하며 펼쳐지는 10대 느와르 드라마.,소년비행
126,,8.5,https://image.tmdb.org/t/p/original/oPJQvS8Xyg7chAX0jQoC2smqMxv.jpg,,,,tvN,b'\x00',2020-10-06 15:00:00,https://image.tmdb.org/t/p/original/61OTnrKWaJ4n5aZTdNXvt80t8nv.jpg,108284,,"1999년, 여우고개에서 벌어진 기이한 교통사고로 부모를 잃은 9살 소녀, 지아. 21년 후, 30살이 된 지아는 세상의 숨겨진 미스터리를 찾아서 밝히는 탐사보도 프로그램 “도시 괴담을 찾아서”의 피디로 활약 중이다. 그런데 어느 날, 지아네에 수상한 ‘괴물’에 대한 제보가 들어오는데...",구미호뎐
127,,7.7,https://image.tmdb.org/t/p/original/nNB8ST1cCslJLPI9Uhn5uVht2Dd.jpg,,,,tvN,b'\x00',2022-06-05 15:00:00,https://image.tmdb.org/t/p/original/6tb1Hjz0HmA4jwETmHQvgp2xdpT.jpg,155231,,"18년 만에 다시 시작된 링크, 한 남자가 낯선 여자의 온갖 감정을 느끼며 벌어지는 감정공유 판타지 로맨스","링크: 먹고, 사랑하라, 죽이게"
128,,8.6,https://image.tmdb.org/t/p/original/a5xpTxnsJmKks1FPyyl4dK2CcLo.jpg,,,,Netflix,b'\x00',2017-06-09 15:00:00,https://image.tmdb.org/t/p/original/b5qI2QVVToCc8eDfxbHQjlcuHQ3.jpg,70626,,"감정을 느끼지 못하는 외톨이 검사 황시목이, 정의롭고 따뜻한 형사 한여진과 함께 검찰 스폰서 살인사건과 그 이면에 숨겨진 진실을 파헤치는 내부 비밀 추적극. 처음엔 검찰 조직 내부의 비리에서 촉발된 것으로 보였던 사건은 범인의 의도도, 향방도 알 수 없는 미궁에 빠지는데...",비밀의 숲
129,,7.419,https://image.tmdb.org/t/p/original/uhfbqfzLlC5dhoTjU7QUKjz9UqE.jpg,,,,KBS2,b'\x00',2011-01-02 15:00:00,https://image.tmdb.org/t/p/original/aSLgxV1K95eG5cFms6tUceha4fF.jpg,37722,,《드림하이》(Dream High)는 2011년 1월 3일부터 2011년 2월 28일까지 KBS 2TV에서 방영된 텔레비전 드라마이다.,드림하이
130,,8.354,https://image.tmdb.org/t/p/original/18ypvPahjmmue1iR4N4YgTBrO8N.jpg,,,,tvN,b'\x00',2020-09-06 15:00:00,https://image.tmdb.org/t/p/original/iuYfsWFLdrWhdIkkmbtFQDCf6e7.jpg,99047,,"현실의 벽에 절망하지 않고 스스로 꿈과 사랑을 이루기 위해 노력하는 청춘들의 성장 기록을 담은 드라마. 모델에서 배우라는 꿈을 향해 열심히 달려가고 있는 혜준. 하지만 그 길은 험난하기만 하다. 믿었던 에이전시 대표 태수에게 발등 찍히고, 같은 꿈을 꾸는 친구 해효와 비교당하기 일쑤. 그런 혜준 앞으로 입영통지서가 날아오는데...",청춘기록
131,,7.3,https://image.tmdb.org/t/p/original/nhFi3zziBL6oLD2goDLX8PSXap1.jpg,,,,JTBC,b'\x00',2016-07-21 15:00:00,https://image.tmdb.org/t/p/original/o9eLDFcbEdEUr8aK7Un1blgvA2K.jpg,67014,,"외모부터 성격, 전공, 남자 취향, 연애스타일까지 모두 다른 5명의 매력적인 여대생이 셰어하우스 벨 에포크에 모여 살며 벌어지는 유쾌하고 발랄한 청춘 드라마. 20대는 환히 빛날 줄만 알았다던 벨 에포크 친구들의 계속되는 동고동락. 돈 벌기, 연애, 그 무엇 하나 쉽지 않은 그녀들의 이야기.",청춘시대
132,,7.55,https://image.tmdb.org/t/p/original/vZ1tr92RynIM9D9hH7u8yF2gmpc.jpg,,,,MBC,b'\x00',2017-03-08 15:00:00,https://image.tmdb.org/t/p/original/z9Lkp7Y56AwhyvXOgNAaUy6cFMi.jpg,70669,,반지의 여왕은 2017년 3월 9일부터 MBC에서 방영된 것으로 세가지색 판타지 제 3화에 해당하는 드라마이다.,반지의 여왕
133,,8.0,https://image.tmdb.org/t/p/original/2BseNpfCvwYNLQzwHqoNRbLaFkT.jpg,,,,Netflix,b'\x00',2022-05-22 15:00:00,https://image.tmdb.org/t/p/original/k5iEn12RF4WQuxwY5kZa5SYu83M.jpg,196907,,연애의 행복한 결말은 프러포즈 아니던가. 하지만 이 커플에게 프러포즈는 끝이 아닌 시작. 결혼 준비라는 힘겨운 전쟁의 서막이었다.,결혼백서
134,,6.981,https://image.tmdb.org/t/p/original/iGsDkIw8upbIxpAnOz47VFDKV5N.jpg,,,,KBS2,b'\x00',2017-07-16 15:00:00,https://image.tmdb.org/t/p/original/1YgqoxZ2bCIHYXwudxNitYsbJXL.jpg,72374,,"여기 이상한 일이 일어나는 한 고등학교가 있다. 숨 막히는 시험시간에 스프링클러를 터트려 시험을 엉망으로 만들고, 교장의 차를 물엿 범벅으로 만드는가 하면, 부실하기 그지없는 급식실의 모든 음식들이 내동댕이쳐지고, 한밤중, 모의고사 시험지가 다 찢겨지는, 학교는 식겁하고, 아이들은 신나서 환호하고 열광하는 사건들이 빵빵 터지는. 그런데! 모두가 암묵적으로 응원하고 쉬쉬하는 이 범인을, 겁도 없이 노골적으로 찾아 나선 한 여학생이 있었으니, 그 이유는 다름 아닌 수시전형으로 대학 가려는 절박한 몸부림 때문이었다. 명문대 다니는 첫사랑 오빠에게, 같은 학교에 오면 만나주겠다는 말을 듣고, 280등에 6등급으로 명문대가는 100가지 방법을 찾던 중, 웹툰공모전에 입상하면 원하던 명문대에 수시로 합격할 수 있다는 사실을 알게 되고, 실제로 학교에서 일어나는 사건으로 “하이틴 히어로로맨스”를 쓰겠다고 결심! 웹툰의 소재로 정한, 베일에 싸여있는 학교 히어로의 존재를 찾아 나선다. 그렇게 히어로와 학교안팎의 각종 사건들에 휘말리게 된 여학생 은호는, 위선과 허위로 가득 차 있는 학교에 통쾌한 한방을 날리게 되고, 냉소와 위악으로 자신을 꽁꽁 보호하던 자신들의 진짜 모습을 만나게 된다. “이제 그런 가르침은 됐다”고 부르짖던 1994년의 학교와, 별반 달라진 것 없는 2017년의 학교를 보며, 여전히 바뀌지 않는 답답한 현실에 통쾌한 한방을 날려보고자 한다. 열여덟 살 청춘들의 유쾌 찬란 생기발랄성장드라마 학교2017이 시작된다.",학교 2017
135,,8.595,https://image.tmdb.org/t/p/original/hqFaSNICeh0Y3Hp0gtEIzDBmUVo.jpg,,,,JTBC,b'\x00',2020-08-18 15:00:00,https://image.tmdb.org/t/p/original/sm91twh5oLkRuBF1WHv7L6oiex3.jpg,106600,,숲에서 여유롭게 휴식을 즐기는 방탄소년단의 모습을 담은 프로그램,인더숲 BTS편
136,,7.269,https://image.tmdb.org/t/p/original/y3Xl4Q67VPoppDazY63XDvjKwle.jpg,,,,SBS,b'\x00',2010-11-12 15:00:00,https://image.tmdb.org/t/p/original/5DOhLDAZyILrRE75pV1BpXAGLIR.jpg,37636,,무술감독을 꿈꾸는 스턴트 우먼 길라임과 '까칠한' 백만장자 백화점 사장 김주원의 영혼이 바뀌면서 벌어지는 일을 다룬 로맨스 판타지 드라마,시크릿 가든
137,,5.0,https://image.tmdb.org/t/p/original/q9blncHYRHhqvGG2I5vqnaTIK34.jpg,,,,SBS,b'\x00',2005-04-12 15:00:00,https://image.tmdb.org/t/p/original/3cgDLszKBgk1UgcWXnhcYUTy3Da.jpg,36742,,"

일진회를 비롯한 학교의 문제아들은 어떤 면에서, 우리 사회가, 우리네 가정들이 이렇게 아프다고, 이렇게 병들어 있다고, 온몸으로 질러대는 비명은 아닐까? 여기, 고교시절에 문제 행동으로 학교 밖으로 조기에 격리됐다가 세상 모진 풍파를 다 겪고 마침내 모교의 선생이 되어 돌아오는 한 여자가 있다. 학교의 문제아들을 대하는 그녀의 문제적 행동(교육)을 통해 우리 학교와 가정과 사회의 상처를 따뜻하게 끌어안아보고자 한다.

 ",건빵 선생과 별사탕
138,,7.8,https://image.tmdb.org/t/p/original/925nWZr9rSdBZbhbhxb1dSoF3Vi.jpg,,,,SBS,b'\x00',2011-05-24 15:00:00,https://image.tmdb.org/t/p/original/qv8tf25OqGICqafZJWTfF5FlU0U.jpg,39346,,사회악을 제거하는데 앞장서는 도시 사냥꾼의 이야기를 다룬 드라마,시티헌터
139,,8.325,https://image.tmdb.org/t/p/original/sk0bNoOOS1mR2qEalDpb8qmpVLt.jpg,,,,KBS2,b'\x00',2015-11-15 15:00:00,https://image.tmdb.org/t/p/original/rVMhzv5BSsZVxvDMbFQ0aqoQJVF.jpg,64320,,"21세기 비너스에서 고대 비너스(?) 몸매가 되어 버린 여자 변호사와 세계적으로 유명한 헬스트레이너인 남자, 극과 극인 두 남녀가 만나 비밀 다이어트에 도전하면서 내면의 상처를 치유하는 과정을 그린 헬스힐링 로맨틱 코미디",오 마이 비너스
140,,9.0,https://image.tmdb.org/t/p/original/9iypSe1gvjExzZJL0JNR80x5OTS.jpg,,,,tvN,b'\x00',2020-03-11 15:00:00,https://image.tmdb.org/t/p/original/84FXZmqTRW2LBYUVwSZSU1o7FJI.jpg,96102,,"누군가는 태어나고 누군가는 삶을 끝내는 탄생과 죽음이 공존하는, 인생의 축소판이라 불리는 병원에서 평범한 듯 특별한 하루하루를 살아가는 사람들과 눈빛만 봐도 알 수 있는 20년지기 친구들의 케미스토리를 담은 드라마",슬기로운 의사생활
141,,8.5,https://image.tmdb.org/t/p/original/3HR0p12DxQjj3l9OXo4wvcaJiT0.jpg,,,,KBS2,b'\x00',2014-12-07 15:00:00,https://image.tmdb.org/t/p/original/a24Tm3vJoWb3X3DSdTSwIp6xx8w.jpg,61670,,"정치나 사회정의 따위는 상관없이 살아가던 젊은이들.. 이들의 부모세대가 물려준 세상과 맞짱 뜨면서 자신과 세상을 치유해가는 통쾌하고 발칙한 열혈로맨스.

",힐러
142,,8.5,https://image.tmdb.org/t/p/original/xs5zIa1BkgZcrngGVC5tBL4OeSy.jpg,,,,tvN,b'\x00',2017-10-08 15:00:00,https://image.tmdb.org/t/p/original/3J0KJ1HIvbxU6tY3aKgjvH3UDYD.jpg,74074,,집 있는 달팽이가 세상 제일 부러운 '홈리스' 윤지호와 현관만 내 집인 '하우스푸어' 집주인 남세희가 한 집에 살면서 펼쳐지는 수지타산 로맨스 드라마. 서른 살 생일을 맞은 88둥이 지호(정소민)는 인생 최대의 고난을 맞는다. 오랜 동거인이던 남동생의 혼전임신으로 하루아침에 홈리스가 된 것 ! 한편 하우스푸어인 81년생 세희(이민기)는 같이 살던 하우스메이트가 나가면서 다음달 ‘월세’가 펑크 날 위기에 처하는데... 지호는 곤란에 처한 와중 친구 호랑(김가은)의 소개로 타운하우스 하우스메이트로 입주하게 된다. 집주인은 80년생의 남세희라는 이름을 가진 ‘언니’라 믿어 의심치 않는데...,이번 생은 처음이라
143,,8.6,https://image.tmdb.org/t/p/original/leJUvDgCnEZ7ms7cC6LkyX0wcBe.jpg,,,,MBC,b'\x00',2015-12-12 15:00:00,https://image.tmdb.org/t/p/original/zfOGbggRqAMCm1hYrlFplOKKYVm.jpg,65355,,"'수포자' 장단비가 수능시험일 물웅덩이로 조선에 떨어지고, 조선에서 만난 왕 이도와 벌이는 판타지 성장 로맨스이다. 실제 역사와 비교하면 말이 안되지만 고증을 생각하지 않고 생각없이 보면 가볍게 즐길 수 있는 판타지 드라마이다.",퐁당퐁당 Love
144,,8.372,https://image.tmdb.org/t/p/original/8NK9un1DPUTgRzGtJHMvpdIB5Ay.jpg,,,,tvN,b'\x00',2020-10-16 15:00:00,https://image.tmdb.org/t/p/original/hq55ekoWj3zHfBM8RoyxYcw64l3.jpg,99048,,"꿈을 현실로, 불가능을 가능으로! 아이디어 있겠다, 기술 있겠다. 못 할 것도 없지. 치열한 스타트업의 세계에 뛰어드는 젊은 창업자들. 성공도 사랑도 쟁취하고야 만다. 초라한 계약직 서달미는 15년 전 편지 속 첫사랑 남도산을 찾아야 한다. 잘나가는 CEO가 된 친언니 원인재의 앞에서 떤 허세 때문에! 그리고 그 허세 때문에 고단해지는 한남자 한지평이 있었으니...",스타트업
145,,8.7,https://image.tmdb.org/t/p/original/2lQ1PwGFZKM9EakCw1j4NShEuuj.jpg,,,,MBC,b'\x00',2022-03-31 15:00:00,https://image.tmdb.org/t/p/original/9rXf2AsOoqN4NkQPVuzcZ3dX7Dj.jpg,136369,,"사고로 반은 인간, 반은 영혼이 된 남자. 저승사자가 운영하는 지하세계 회사에 채용되고, 특별한 임무를 수행하러 나선다. 죽은 자를 인도하던 저승사자들이 이제, 죽고 싶은 사람들을 살린다! 저승 판타지 웜(Warm) 메이드 드라마.",내일
146,,8.824,https://image.tmdb.org/t/p/original/g81vRf9XKuJT0GSO9PU2WS0fAM0.jpg,,,,watcha,b'\x00',2022-02-15 15:00:00,https://image.tmdb.org/t/p/original/334epDKJwNyNfuC5KeZh5epsBz5.jpg,157208,,"컴공과 아싸 추상우의 완벽하게 짜인 일상에 에러처럼 나타난 안하무인 디자인과 인싸 장재영, 극과 극 청춘들의 캠퍼스 로맨스를 그린 왓챠 오리지널 드라마",시맨틱 에러
147,,6.7,https://image.tmdb.org/t/p/original/t2aDmvYojjyvZr1xTq77qjCc2rW.jpg,,,,Comedy TV,b'\x00',2015-01-29 15:00:00,https://image.tmdb.org/t/p/original/c2a1brhbBrYkAu9JPSXAHG8h7rj.jpg,63942,,코미디TV의 먹방 음식 정보 프로그램으로 매주 금요일 저녁 8시 20분에 방송한다. 먹어본 자가 맛을 안다! 맛 좀 아는 녀석들의 신개념 먹방 제안 프로그램.,맛있는 녀석들
148,,8.586,https://image.tmdb.org/t/p/original/2XeJ6RClo1jeisGqZkWtVVKTXYJ.jpg,,,,MBC,b'\x00',2005-05-31 15:00:00,https://image.tmdb.org/t/p/original/pcCmzOSn2vfbo6gmGc4n5X4KMTj.jpg,5381,,"촌스러운 이름과 뚱뚱한 외모라는 콤플렉스를 갖고 있지만 전문 파티쉐로 당당하게 살아가는 30대 노처녀 김삼순의 삶과 사랑을 경쾌하게 그려낸 드라마.

방영 당시 50%가 넘는 최고시청률을 기록하고 평균 36.9%를 기록한 전국을 삼순이 신드롬에 빠져들게 했던 인기 드라마였고, 중국과 미국에서도 리메이크를 하기도 했다.",내 이름은 김삼순
149,,8.6,https://image.tmdb.org/t/p/original/w149cSXhmfSOWMeXgQi4HZ8doG8.jpg,,,,JTBC,b'\x00',2018-02-04 15:00:00,https://image.tmdb.org/t/p/original/z4rOFu5jpox3RB1vvDVZeYgzNe7.jpg,76557,,"영화감독, 배우, 작가를 꿈꾸는 세 청년. 직접 만들 영화의 제작비를 벌겠다며 게스트하우스를 냈지만 현실은 망한 거나 다름없고, 하는 일 족족 폭망 냄새가 솔솔 나니 어쩔? 역대급 웃음 폭탄으로 무장한 청춘들의 이야기, 스타트! 이 시대를 살아가는 청춘들의 꿈과 우정 그리고 사랑이야기를 코믹하게 그린 드라마.",으라차차 와이키키
150,,8.188,https://image.tmdb.org/t/p/original/ocJbIvw7Xe64CZIYhcxYfXhX4wn.jpg,,,,tvN,b'\x00',2020-07-28 15:00:00,https://image.tmdb.org/t/p/original/h4GrN8XJLRBqxJPyx46rYs4olmn.jpg,99494,,"14년간 사랑해 온 남편이 피도 눈물도 없는 연쇄살인마로 의심된다면? 사랑마저 연기한 남자 희성과 그의 실체를 의심하기 시작한 아내 지원. 외면하고 싶은 진실 앞에 마주 선 두 사람의 고밀도 감성 추적극. 희성은 이대로가 좋다. 사랑스러운 아내. 애교쟁이 딸. 직접 만든 금속공예품들이 진열된 번듯한 공방. 모든 일상이 완벽하게 평범했다. 그의 공방에 예기치 못한 방문객이 찾아오기 전까진. 강력계 형사 지원은 희성의 생일파티 날 걸려온 긴급 호출로 아동 살인미수 사건을 조사하게 되고, 같은 사건을 쫓던 기자 무진이 지원의 소개로 희성의 공방을 찾아오는데...",악의 꽃
151,,8.3,https://image.tmdb.org/t/p/original/9tJ39JXjz4PhYjq3gicdW6gqfw4.jpg,,,,MBC,b'\x00',2015-09-15 15:00:00,https://image.tmdb.org/t/p/original/bG2tWZQCOY9hggdoI3womeiyguE.jpg,63767,,첫사랑의 아이콘에서 '찌질녀'로 역변한 혜진과 뚱보 찌질남에서 '완벽남'으로 정변한 성준의 첫사랑 찾기에 혜진의 ‘절친’ 하리와 베일에 싸인 동료 신혁이 가세하면서 벌어지는 네 남녀의 재기발랄 달콤아슬 로맨틱 코미디.,그녀는 예뻤다
152,,8.505,https://image.tmdb.org/t/p/original/iFPMDgCKntxjW7X13S8Vfic3nzJ.jpg,,,,tvN,b'\x00',2018-07-06 15:00:00,https://image.tmdb.org/t/p/original/uSavP0BSfnyUaJe62f0ZTXIHLs8.jpg,75820,,"2018년 7월 tvN에서 방영을 시작한 드라마. 신미양요(1871년)때 부모를 잃고 미 해군 군함 콜로라도 호에 승선해 미국에 떨어진 노비 출신 소년 유진(이병헌). 미국으로 건너가 갖은 차별을 이겨내고 군인이 된 그는 자신을 버린 조국인 조선으로 와 주둔하게 된다. 그에게 조선이란 제 부모를 때려죽인 나라이자, 자신이 도망쳐 나온 나라였으며, 양반들이 개화의 탈을 쓰고 앞다투어 매국을 하는 야만의 나라일 뿐이었다. 그러던 중 그는 남들 몰래 조선의 독립을 위해 싸우는 조선 최고 명문가의 영애, 애신(김태리)을 만나게 되는데...",미스터 션샤인
153,,8.518,https://image.tmdb.org/t/p/original/hGtx3dAB6x0ShXpDk4BBvt74Mtx.jpg,,,,JTBC,b'\x00',2020-09-20 15:00:00,https://image.tmdb.org/t/p/original/djWxHGEz6RCGf68mmJxf4igj4n6.jpg,99654,,"2001년 고등학생 대영은 국가대표 농구선수를 목표로 하고 있는 유망주, 농구밖에 모르는 그가 어린 다정에게 첫눈에 사랑에 빠진다. 두 사람은 연인으로 발전하고 뜻하지 않은 임신으로 쌍둥이의 부모가 됐다. 18년 후 꿈을 포기하고 열심히 살아온 대영에게 다정은 이혼을 요구한다. 대영은 자포자기하는 마음으로 체육관에서 공을 던지는데 갑자기 정전이 됐다, 그때부터 사람들이 대영을 학생이라고 부르기 시작하는데…",18 어게인
154,,8.391,https://image.tmdb.org/t/p/original/fTfH1d5ttRCwBlYiiOCDT6bKZw.jpg,,,,MBC,b'\x00',2019-07-16 15:00:00,https://image.tmdb.org/t/p/original/yZ29599fxOJ618VE74Xo918Da6B.jpg,90721,,별종 취급을 받던 여사들이 남녀가 유별하고 신분에는 귀천이 있다는 해묵은 진리와 맞서며 '변화'라는 소중한 씨앗을 심는 이야기를 기반으로 조선의 첫 문제적 여사(女史) 구해령과 반전 모태솔로 왕자 이림의 ‘필’ 충만 로맨스 실록,신입사관 구해령
155,,7.987,https://image.tmdb.org/t/p/original/34Gl5oc5Z42DxlIomvXKHMFupYZ.jpg,,,,tvN,b'\x00',2019-01-25 15:00:00,https://image.tmdb.org/t/p/original/bVB0SVTNeYJgg4XTXZVrheJZCA3.jpg,85220,,"신간출간 전날 밤. 책의 마지막 장, 판권면에 실린 이름들을 불러보는 편집장 차은호. 독자인 우리는 없어도 잘 모르고 지나갈 판권면에 실린 사람들, 고작 책 한 권을 세상에 내보내기 위해 고군분투하는 미련한 사람들! 까탈스런 작가여도 집에선 배 나온 아버지이다. 예민한 편집장도 이혼 문제 앞에선 머리 싸맨다. 편집자라 해도 아직 서툰 사회초년생이고, 마케팅 이사라 해도 갱년기 앞둔 평범한 여자다. 인생의 마지막 사랑을 시작하려는 경단녀도 있다. 출판사에 모여 책 만들다가도, 언제나 점심메뉴를 고민한다. 도시의 높고 화려한 빌딩가에 숨은 백반집 같은 드라마, 그 밥을 먹는 사람 사는 이야기다.",로맨스는 별책부록
156,,8.423,https://image.tmdb.org/t/p/original/2quGobxbtKu1WywX9y90fTbxsIW.jpg,,,,tvN,b'\x00',2021-03-02 15:00:00,https://image.tmdb.org/t/p/original/l38PZlYba97ziaAsK3N3NPnQDtr.jpg,117378,,"자타 공인 바른 청년이자 동네 순경인 정바름과 어린 시절 살인마에게 부모를 잃고 복수를 향해 달려온 무법 형사 고무치가 사이코패스 중 상위 1퍼센트로 불리는 가장 악랄한 프레데터와 대치 끝, 운명이 송두리째 뒤바뀌는 모습을 그려낸 본격 인간 헌터 추적극",마우스
157,,10.0,https://image.tmdb.org/t/p/original/stpjP2ADoUSfFdJ9cRmR9qrYMrB.jpg,,,,JTBC,b'\x00',2022-07-21 15:00:00,https://image.tmdb.org/t/p/original/oRjLMnzjhdnTCNV8HMv9XrZz5JR.jpg,204591,,"10년 간 우정을 이어온 연예계 대표 절친 박서준, 픽보이, 최우식, 박형식, 방탄소년단 뷔의 여행기를 담은 프로그램",인더숲: 우정여행
158,,7.6,https://image.tmdb.org/t/p/original/xc17KU4uoBtzKgjbHnIMxXkqk0X.jpg,,,,KBS2,b'\x00',2022-04-19 15:00:00,https://image.tmdb.org/t/p/original/zrh49PveIxJbUM7Ark4KMbYvprj.jpg,152512,,"싱그러운 스물다섯, 운동이 전부인 ‘박태양’ 선수와 운동이 직업인 ‘박태준’ 선수가 배드민턴 실업팀에서 벌이는 뜨거운 스포츠 로맨스 한 판",너에게 가는 속도 493km
159,,8.424,https://image.tmdb.org/t/p/original/tvZpi68at6zOSFTNxMBElSNB3fo.jpg,,,,MBC,b'\x00',2014-07-01 15:00:00,https://image.tmdb.org/t/p/original/AnPA9RGjM10QaUOnO6XRdLhbSbC.jpg,61192,,착한 게 유일한 개성인 '부실녀'와 후세를 잇지 못해 후계자 자리를 위협받고 있는 '초현실 완벽남'이 원치 않은 결혼으로 롤러코스터 같은 인생사를 겪으며 운명 같은 사랑을 깨닫게 되는 로맨틱 코미디 드라마,운명처럼 널 사랑해
160,,7.7,https://image.tmdb.org/t/p/original/oK6r9pNBirYl6SJHRI3TOMHMnOc.jpg,,,,EBS 1,b'\x00',2011-02-27 15:00:00,https://image.tmdb.org/t/p/original/iss9oHMcCTE1u34vX0d1FMHJvyO.jpg,61194,,"로보카폴리 구조본부가 있는 브룸스타운에는 사고뭉치 골목대장 피터가 아빠, 엄마, 동생 루시, 반려견 버디와 함께 단란한 가정에 살고 있다. 피터는 단짝친구 조니, 새침데기 신디, 겁 많은 모범생 찰스와 함께 재밌는 놀거리와 신나는 모험을 찾아 마을 곳곳을 누빈다. 하지만 아이들의 즐거운 일상 뒤편에는 늘 안전사고의 위험이 도사리고 있다. 집, 학교, 놀이터 등에서 실수와 부주의로 발생하는 위급한 상황과 각종 재난재해에 맞서 소중한 생명을 지켜주는 우리의 수퍼히어로, “로이!” 구조가 끝난 뒤에는 어린이 눈높이에 맞춘 쉽고 체계적인 설명으로 사고를 예방할 수 있는 안전수칙을 전달해 준다. 용감한 로이와 구조대원들 덕분에 브룸스타운은 늘 활기차고 평화롭다!",로보카 폴리
161,,8.563,https://image.tmdb.org/t/p/original/u9BncsRESGAHicN67G7z6FlAQ3K.jpg,,,,Netflix,b'\x00',2020-02-06 15:00:00,https://image.tmdb.org/t/p/original/lVBwQpgNItuUySXJoUg9B0VZxOL.jpg,96160,,"안면인식장애를 가진 소연과 인간미 넘치는 다정하고 완벽한 인공지능 비서 홀로, 그와 얼굴은 같지만 성격은 정반대인 까칠한 천재 발명가 난도가 서로를 만나, 사랑할수록 외로워지는 불완전한 로맨스를 그린다. 늘 혼자인 그녀의 곁으로.",나 홀로 그대
162,,7.964,https://image.tmdb.org/t/p/original/apZzaHdqztHheVKAao8qXqT0ytK.jpg,,,,tvN,b'\x00',2013-10-17 15:00:00,https://image.tmdb.org/t/p/original/kzsxLlHBQpMNJSF8Jm9EAljWwUm.jpg,58761,,"2013년 10월 tvN에서 방영을 시작한 드라마. 1997년 배경을 전면에 내새워 90년대를 제대로 추억하게 하며 대한민국을 응칠앓이로 들썩이게 했던 응답하라 1997의 두 번째 이야기 격인 작품이다. X세대와 신세대가 젊음의 상징이었고 그 발칙한 신인류에게도 디지털보단 아날로그 소통이 익숙했던 그 때, 20세기에서 가장 다사다난했던 1994년으로 돌아간다. 길보드 차트에선 김건모의 노래가 흘러나오고, 농구장은 오빠 부대의 함성으로 가득 찼었던 그 시절. 삐삐 호출 메시지에 밤 새 잠을 뒤척이고 캠퍼스엔 토익 점수보단 낭만이, 학점보단 꿈이 우선이었던 1994년. 또 다시 응답하라.",응답하라 1994
163,,8.205,https://image.tmdb.org/t/p/original/7N8vhkg2SlWcLWBf2WvgckYBewg.jpg,,,,OCN,b'\x00',2019-08-30 15:00:00,https://image.tmdb.org/t/p/original/yiW9Prv24gm4Ym9Woz4cUHLmCNI.jpg,89959,,"모든 것이 낯선 고시원을 배경으로 수상한 사람들의 이야기를 다루는 스릴러 드라마. 어느 날 윤종우에게 걸려온 전화 한 통. 서울에서 창업을 했는데 일손이 필요하다는 대학 선배인 재호다. 풀리는 일 없는 고향 생활에 내심 지겨움을 느끼던 종우는 흔쾌히 상경을 결정하고, 서울 변두리의 낡은 고시원에 입주하는데... 그 날 밤부터 시작된 고시원 사람들의 기행! 하나, 둘 없어지는 사람들, 이어지는 소름 끼치는 상황들. 그들이 이상한 건지, 자신이 이상한 건지 점차 혼란을 느끼기 시작하는 종우. 그리고 종우는 어느새, 자신이 지옥의 한 가운데 있었음을 깨닫게 되는데...",타인은 지옥이다
164,,6.3,https://image.tmdb.org/t/p/original/hkwceBwHOkog5GeDvB1tErKa3Jt.jpg,,,,TV Chosun,b'\x00',2021-01-22 15:00:00,https://image.tmdb.org/t/p/original/gyqkFhriSoWVsMTdH03XrXg6JR6.jpg,116041,,"잘나가는 30대, 40대, 50대 매력적인 세 명의 여주인공에게 닥친 상상도 못 했던 불행에 관한 이야기, 진실한 사랑을 찾는 부부들의 불협화음을 다룬 드라마",결혼작사 이혼작곡
165,,7.7,https://image.tmdb.org/t/p/original/mMgan1J4MzrkdRXHs0Rq9c8IjN2.jpg,,,,MBC,b'\x00',2022-01-06 15:00:00,https://image.tmdb.org/t/p/original/jQ5yby8Wl6QUeybnLpa2r7HocgA.jpg,135272,,"누군가에겐 판검사보다 무서운 곳 국세청, 일명 ‘쓰레기 하치장’이라 불리는 조세 5국에 굴러온 독한 놈의 물불 안 가리는 활약을 그린 통쾌한 추적 활극",트레이서
